Time,Acquistata (W),Autoconsumo (W),Consumo (W),Immessa (W),Produzione (W)
23/12/2020 00:00,"6732.6484","0","6732.6484","0","0"
23/12/2020 00:15,"12371.5977","0","12371.5977","0","0"
23/12/2020 00:30,"13944.2256","0","13944.2256","0","0"
23/12/2020 00:45,"7233.0391","0","7233.0391","0","0"
23/12/2020 01:00,"3861.9285","0","3861.9285","0","0"
23/12/2020 01:15,"3376.1023","0","3376.1023","0","0"
23/12/2020 01:30,"3294.5774","0","3294.5774","0","0"
23/12/2020 01:45,"3202.561","0","3202.561","0","0"
23/12/2020 02:00,"2913.4128","0","2913.4128","0","0"
23/12/2020 02:15,"3146.2148","0","3146.2148","0","0"
23/12/2020 02:30,"3100.186","0","3100.186","0","0"
23/12/2020 02:45,"3010.8904","0","3010.8904","0","0"
23/12/2020 03:00,"3096.2078","0","3096.2078","0","0"
23/12/2020 03:15,"3018.3879","0","3018.3879","0","0"
23/12/2020 03:30,"3126.8528","0","3126.8528","0","0"
23/12/2020 03:45,"3009.5874","0","3009.5874","0","0"
23/12/2020 04:00,"2937.2866","0","2937.2866","0","0"
23/12/2020 04:15,"2960.5986","0","2960.5986","0","0"
23/12/2020 04:30,"3433.4199","0","3433.4199","0","0"
23/12/2020 04:45,"2981.6038","0","2981.6038","0","0"
23/12/2020 05:00,"2957.4141","0","2957.4141","0","0"
23/12/2020 05:15,"3164.2964","0","3164.2964","0","0"
23/12/2020 05:30,"3515.0745","0","3515.0745","0","0"
23/12/2020 05:45,"2918.6812","0","2918.6812","0","0"
23/12/2020 06:00,"2872.6211","0","2872.6211","0","0"
23/12/2020 06:15,"2752.1438","0","2752.1438","0","0"
23/12/2020 06:30,"2604.9033","0","2604.9033","0","0"
23/12/2020 06:45,"3093.074","0","3093.074","0","0"
23/12/2020 07:00,"5650.5635","0","5650.5635","0","0"
23/12/2020 07:15,"11085.7949","6","11091.7949","0","6"
23/12/2020 07:30,"12714.3027","51","12765.3027","0","51"
23/12/2020 07:45,"5718.3174","161.3333","5879.6509","0","161.3333"
23/12/2020 08:00,"3964.188","699.3333","4663.5215","0","699.3333"
23/12/2020 08:15,"10293.9111","1061.3334","11355.2441","0","1061.3334"
23/12/2020 08:30,"2725.7964","1398.6666","4124.4629","0","1398.6666"
23/12/2020 08:45,"1923.5643","1708.3334","3631.8977","0","1708.3334"
23/12/2020 09:00,"1196.0245","2108.3333","3304.3579","0","2108.3333"
23/12/2020 09:15,"4663.8672","2417","7080.8672","0","2417"
23/12/2020 09:30,"529.1525","2747.3333","3276.4858","0","2747.3333"
23/12/2020 09:45,"0","2796.7275","2796.7275","143.2725","2940"
23/12/2020 10:00,"1159.1835","3128","4287.1836","0","3128"
23/12/2020 10:15,"943.7358","3304.6667","4248.4023","0","3304.6667"
23/12/2020 10:30,"1211.2017","3413","4624.2017","0","3413"
23/12/2020 10:45,"2524.3711","3528","6052.3711","0","3528"
23/12/2020 11:00,"894.9561","3658.6667","4553.623","0","3658.6667"
23/12/2020 11:15,"348.7475","3676.1846","4024.9321","56.4823","3732.6667"
23/12/2020 11:30,"2295.3357","3807.3333","6102.6689","0","3807.3333"
23/12/2020 11:45,"3647.801","3817.6667","7465.4678","0","3817.6667"
23/12/2020 12:00,"0","2509.2832","2509.2832","1277.0502","3786.3333"
23/12/2020 12:15,"513.3922","2988.2419","3501.634","664.0912","3652.3333"
23/12/2020 12:30,"0","2284.6304","2284.6304","1294.0364","3578.6667"
23/12/2020 12:45,"38.4731","2889.907","2928.3801","635.7598","3525.6667"
23/12/2020 13:00,"0","1607.2678","1607.2678","1806.0654","3413.3333"
23/12/2020 13:15,"0","1871.3794","1871.3794","1289.2874","3160.6667"
23/12/2020 13:30,"222.4122","2685.4695","2907.8816","196.8638","2882.3333"
23/12/2020 13:45,"0","1367.6827","1367.6827","1271.3173","2639"
23/12/2020 14:00,"0","1615.9397","1615.9397","717.0603","2333"
23/12/2020 14:15,"926.298","2068.0627","2994.3608","14.2705","2082.3333"
23/12/2020 14:30,"1050.597","1698.3334","2748.9304","0","1698.3334"
23/12/2020 14:45,"1354.8597","1318","2672.8599","0","1318"
23/12/2020 15:00,"935.8314","980.6667","1916.498","0","980.6667"
23/12/2020 15:15,"2387.1943","584.3333","2971.5276","0","584.3333"
23/12/2020 15:30,"2070.8027","419.3333","2490.136","0","419.3333"
23/12/2020 15:45,"4531.6084","203.5","4735.1084","0","203.5"
23/12/2020 16:00,"6074.2109","75.3333","6149.5444","0","75.3333"
23/12/2020 16:15,"2655.9929","0","2655.9929","0","0"
23/12/2020 16:30,"10667.8447","0","10667.8447","0","0"
23/12/2020 16:45,"2418.1404","0","2418.1404","0","0"
23/12/2020 17:00,"2475.157","0","2475.157","0","0"
23/12/2020 17:15,"2211.3452","0","2211.3452","0","0"
23/12/2020 17:30,"2693.0059","0","2693.0059","0","0"
23/12/2020 17:45,"2447.9412","0","2447.9412","0","0"
23/12/2020 18:00,"2662.9719","0","2662.9719","0","0"
23/12/2020 18:15,"2104.2773","0","2104.2773","0","0"
23/12/2020 18:30,"2344.1826","0","2344.1826","0","0"
23/12/2020 18:45,"3152.2527","0","3152.2527","0","0"
23/12/2020 19:00,"5262.4927","0","5262.4927","0","0"
23/12/2020 19:15,"6412.5957","0","6412.5957","0","0"
23/12/2020 19:30,"8614.2764","0","8614.2764","0","0"
23/12/2020 19:45,"17869.0996","0","17869.0996","0","0"
23/12/2020 20:00,"7355.7197","0","7355.7197","0","0"
23/12/2020 20:15,"3601.8293","0","3601.8293","0","0"
23/12/2020 20:30,"1603.3789","0","1603.3789","0","0"
23/12/2020 20:45,"2410.762","0","2410.762","0","0"
23/12/2020 21:00,"2238.2798","0","2238.2798","0","0"
23/12/2020 21:15,"2117.2249","0","2117.2249","0","0"
23/12/2020 21:30,"2245.1296","0","2245.1296","0","0"
23/12/2020 21:45,"2440.9353","0","2440.9353","0","0"
23/12/2020 22:00,"1957.1974","0","1957.1974","0","0"
23/12/2020 22:15,"1854.9749","0","1854.9749","0","0"
23/12/2020 22:30,"1898.3376","0","1898.3376","0","0"
23/12/2020 22:45,"3051.0999","0","3051.0999","0","0"
23/12/2020 23:00,"5171.7505","0","5171.7505","0","0"
23/12/2020 23:15,"4789.7764","0","4789.7764","0","0"
23/12/2020 23:30,"1692.4482","0","1692.4482","0","0"
23/12/2020 23:45,"1584.422","0","1584.422","0","0"
24/12/2020 00:00,"7147.2964","0","7147.2964","0","0"
24/12/2020 00:15,"12031.4307","0","12031.4307","0","0"
24/12/2020 00:30,"12843.4141","0","12843.4141","0","0"
24/12/2020 00:45,"10222.2178","0","10222.2178","0","0"
24/12/2020 01:00,"1884.5005","0","1884.5005","0","0"
24/12/2020 01:15,"2225.3186","0","2225.3186","0","0"
24/12/2020 01:30,"1221.441","0","1221.441","0","0"
24/12/2020 01:45,"2956.8745","0","2956.8745","0","0"
24/12/2020 02:00,"2583.4058","0","2583.4058","0","0"
24/12/2020 02:15,"2377.6138","0","2377.6138","0","0"
24/12/2020 02:30,"1775.9965","0","1775.9965","0","0"
24/12/2020 02:45,"2130.3325","0","2130.3325","0","0"
24/12/2020 03:00,"1832.6466","0","1832.6466","0","0"
24/12/2020 03:15,"1926.6455","0","1926.6455","0","0"
24/12/2020 03:30,"2192.1841","0","2192.1841","0","0"
24/12/2020 03:45,"2434.1233","0","2434.1233","0","0"
24/12/2020 04:00,"2070.7607","0","2070.7607","0","0"
24/12/2020 04:15,"2115.8928","0","2115.8928","0","0"
24/12/2020 04:30,"2158.5281","0","2158.5281","0","0"
24/12/2020 04:45,"1899.5256","0","1899.5256","0","0"
24/12/2020 05:00,"2167.2163","0","2167.2163","0","0"
24/12/2020 05:15,"2053.0537","0","2053.0537","0","0"
24/12/2020 05:30,"2044.3571","0","2044.3571","0","0"
24/12/2020 05:45,"2042.7849","0","2042.7849","0","0"
24/12/2020 06:00,"3051.9866","0","3051.9866","0","0"
24/12/2020 06:15,"2670.022","0","2670.022","0","0"
24/12/2020 06:30,"2669.2837","0","2669.2837","0","0"
24/12/2020 06:45,"2914.6218","0","2914.6218","0","0"
24/12/2020 07:00,"3509.8442","0","3509.8442","0","0"
24/12/2020 07:15,"5285.5376","13","5298.5376","0","13"
24/12/2020 07:30,"7359.2178","173.6667","7532.8843","0","173.6667"
24/12/2020 07:45,"7888.9702","532","8420.9707","0","532"
24/12/2020 08:00,"666.6692","692.6667","1359.3359","0","692.6667"
24/12/2020 08:15,"595.3453","1040.6666","1636.012","0","1040.6666"
24/12/2020 08:30,"2356.6753","1039.6666","3396.3418","0","1039.6666"
24/12/2020 08:45,"4051.2861","1205.411","5256.6973","279.2556","1484.6666"
24/12/2020 09:00,"1254.1923","1832","3086.1924","0","1832"
24/12/2020 09:15,"709.7263","2072.3333","2782.0596","0","2072.3333"
24/12/2020 09:30,"260.4306","2097.3699","2357.8005","465.6301","2563"
24/12/2020 09:45,"0","2191.8914","2191.8914","872.7753","3064.6667"
24/12/2020 10:00,"1187.2075","3114.4541","4301.6616","305.5458","3420"
24/12/2020 10:15,"3318.0867","3764.3333","7082.4199","0","3764.3333"
24/12/2020 10:30,"3906.8479","4063.3333","7970.1812","0","4063.3333"
24/12/2020 10:45,"5120.7568","3150","8270.7568","0","3150"
24/12/2020 11:00,"7422.2061","3081.3333","10503.5391","0","3081.3333"
24/12/2020 11:15,"3667.3333","4240.3335","7907.667","0","4240.3335"
24/12/2020 11:30,"135.9588","2664.9666","2800.9253","735.3668","3400.3333"
24/12/2020 11:45,"1205.4026","4000.6375","5206.04","189.3626","4190"
24/12/2020 12:00,"1310.0121","1880","3190.0122","0","1880"
24/12/2020 12:15,"500.5564","1798.8053","2299.3618","956.8615","2755.6667"
24/12/2020 12:30,"0","688.7915","688.7915","2353.5417","3042.3333"
24/12/2020 12:45,"361.1189","2462.0579","2823.1768","369.2755","2831.3333"
24/12/2020 13:00,"0","859.9819","859.9819","3118.3513","3978.3333"
24/12/2020 13:15,"0","594.009","594.009","2450.6577","3044.6667"
24/12/2020 13:30,"239.6136","1754.9408","1994.5544","349.726","2104.6667"
24/12/2020 13:45,"99.0768","1365.9548","1465.0316","464.3786","1830.3334"
24/12/2020 14:00,"0","562.1925","562.1925","1765.1407","2327.3333"
24/12/2020 14:15,"702.264","1732.6891","2434.9531","264.3109","1997"
24/12/2020 14:30,"130.3004","1551.9713","1682.2717","312.6953","1864.6666"
24/12/2020 14:45,"679.7491","1376.0945","2055.8435","9.5721","1385.6666"
24/12/2020 15:00,"526.2314","1131.3334","1657.5647","0","1131.3334"
24/12/2020 15:15,"455.8514","788.6667","1244.5181","0","788.6667"
24/12/2020 15:30,"1618.2345","541.3333","2159.5679","0","541.3333"
24/12/2020 15:45,"1174.0632","219.6667","1393.7299","0","219.6667"
24/12/2020 16:00,"2832.8606","81.6667","2914.5273","0","81.6667"
24/12/2020 16:15,"2308.6343","5.6667","2314.301","0","5.6667"
24/12/2020 16:30,"2484.4146","0","2484.4146","0","0"
24/12/2020 16:45,"2342.9287","0","2342.9287","0","0"
24/12/2020 17:00,"4577.4595","0","4577.4595","0","0"
24/12/2020 17:15,"3435.1243","0","3435.1243","0","0"
24/12/2020 17:30,"7965.1157","0","7965.1157","0","0"
24/12/2020 17:45,"4583.7026","0","4583.7026","0","0"
24/12/2020 18:00,"1074.088","0","1074.088","0","0"
24/12/2020 18:15,"1593.2675","0","1593.2675","0","0"
24/12/2020 18:30,"1847.2278","0","1847.2278","0","0"
24/12/2020 18:45,"1440.1471","0","1440.1471","0","0"
24/12/2020 19:00,"1281.645","0","1281.645","0","0"
24/12/2020 19:15,"1794.8221","0","1794.8221","0","0"
24/12/2020 19:30,"1807.1792","0","1807.1792","0","0"
24/12/2020 19:45,"2150.0864","0","2150.0864","0","0"
24/12/2020 20:00,"1947.7157","0","1947.7157","0","0"
24/12/2020 20:15,"2036.4523","0","2036.4523","0","0"
24/12/2020 20:30,"1765.1926","0","1765.1926","0","0"
24/12/2020 20:45,"1343.3164","0","1343.3164","0","0"
24/12/2020 21:00,"1725.4227","0","1725.4227","0","0"
24/12/2020 21:15,"2122.2832","0","2122.2832","0","0"
24/12/2020 21:30,"2316.3381","0","2316.3381","0","0"
24/12/2020 21:45,"6734.2104","0","6734.2104","0","0"
24/12/2020 22:00,"8604.5625","0","8604.5625","0","0"
24/12/2020 22:15,"8643.3145","0","8643.3145","0","0"
24/12/2020 22:30,"3825.0437","0","3825.0437","0","0"
24/12/2020 22:45,"4297.4419","0","4297.4419","0","0"
24/12/2020 23:00,"2478.6719","0","2478.6719","0","0"
24/12/2020 23:15,"1274.6405","0","1274.6405","0","0"
24/12/2020 23:30,"2049.3916","0","2049.3916","0","0"
24/12/2020 23:45,"1261.361","0","1261.361","0","0"
25/12/2020 00:00,"5602.7861","0","5602.7861","0","0"
25/12/2020 00:15,"10232.4814","0","10232.4814","0","0"
25/12/2020 00:30,"9554.3857","0","9554.3857","0","0"
25/12/2020 00:45,"1683.2744","0","1683.2744","0","0"
25/12/2020 01:00,"1361.9781","0","1361.9781","0","0"
25/12/2020 01:15,"1446.9968","0","1446.9968","0","0"
25/12/2020 01:30,"1789.1436","0","1789.1436","0","0"
25/12/2020 01:45,"1435.8519","0","1435.8519","0","0"
25/12/2020 02:00,"956.7661","0","956.7661","0","0"
25/12/2020 02:15,"4296.0483","0","4296.0483","0","0"
25/12/2020 02:30,"5389.5576","0","5389.5576","0","0"
25/12/2020 02:45,"3023.7432","0","3023.7432","0","0"
25/12/2020 03:00,"1905.6174","0","1905.6174","0","0"
25/12/2020 03:15,"1678.4447","0","1678.4447","0","0"
25/12/2020 03:30,"1645.2107","0","1645.2107","0","0"
25/12/2020 03:45,"1826.7255","0","1826.7255","0","0"
25/12/2020 04:00,"2246.8816","0","2246.8816","0","0"
25/12/2020 04:15,"1670.7244","0","1670.7244","0","0"
25/12/2020 04:30,"1945.259","0","1945.259","0","0"
25/12/2020 04:45,"1715.0721","0","1715.0721","0","0"
25/12/2020 05:00,"1719.9698","0","1719.9698","0","0"
25/12/2020 05:15,"1864.4888","0","1864.4888","0","0"
25/12/2020 05:30,"1830.8811","0","1830.8811","0","0"
25/12/2020 05:45,"2388.0017","0","2388.0017","0","0"
25/12/2020 06:00,"2201.0566","0","2201.0566","0","0"
25/12/2020 06:15,"2305.8169","0","2305.8169","0","0"
25/12/2020 06:30,"2923.3657","0","2923.3657","0","0"
25/12/2020 06:45,"2988.8843","0","2988.8843","0","0"
25/12/2020 07:00,"3909.1064","0","3909.1064","0","0"
25/12/2020 07:15,"3581.8662","0","3581.8662","0","0"
25/12/2020 07:30,"5725.9048","69.3333","5795.2383","0","69.3333"
25/12/2020 07:45,"6209.2793","364","6573.2793","0","364"
25/12/2020 08:00,"5065.6768","684","5749.6768","0","684"
25/12/2020 08:15,"542.1033","1104.3654","1646.4686","189.3012","1293.6666"
25/12/2020 08:30,"327.7901","946.6296","1274.4198","210.037","1156.6666"
25/12/2020 08:45,"73.526","970.1117","1043.6377","298.2217","1268.3334"
25/12/2020 09:00,"1435.1172","1283.6666","2718.7837","0","1283.6666"
25/12/2020 09:15,"1434.9667","1342.6666","2777.6333","0","1342.6666"
25/12/2020 09:30,"1709.0815","1110","2819.0815","0","1110"
25/12/2020 09:45,"1122.2064","917.3333","2039.5398","0","917.3333"
25/12/2020 10:00,"1245.219","1007.6667","2252.8857","0","1007.6667"
25/12/2020 10:15,"1881.0703","1235.6666","3116.7368","0","1235.6666"
25/12/2020 10:30,"4484.7012","1465.6666","5950.3677","0","1465.6666"
25/12/2020 10:45,"6222.751","1583.6666","7806.4175","0","1583.6666"
25/12/2020 11:00,"8411.0244","1791.6666","10202.6914","0","1791.6666"
25/12/2020 11:15,"5756.9893","2045.6666","7802.6558","0","2045.6666"
25/12/2020 11:30,"3353.8408","2101.6667","5455.5078","0","2101.6667"
25/12/2020 11:45,"192.7353","1328.9572","1521.6924","387.0428","1716"
25/12/2020 12:00,"308.4367","1643.3533","1951.79","431.9799","2075.3333"
25/12/2020 12:15,"6302.3398","2134.6667","8437.0068","0","2134.6667"
25/12/2020 12:30,"4300.6904","2484.6667","6785.3574","0","2484.6667"
25/12/2020 12:45,"593.6697","1869.8162","2463.4858","929.8506","2799.6667"
25/12/2020 13:00,"0","2257.8945","2257.8945","556.1056","2814"
25/12/2020 13:15,"191.8333","1749.5513","1941.3845","149.4488","1899"
25/12/2020 13:30,"0","1267.854","1267.854","719.8127","1987.6666"
25/12/2020 13:45,"75.9796","1456.5624","1532.542","341.771","1798.3334"
25/12/2020 14:00,"0","1636.8625","1636.8625","504.1374","2141"
25/12/2020 14:15,"3086.2993","1443.3334","4529.6328","0","1443.3334"
25/12/2020 14:30,"1915.9811","894.6667","2810.6477","0","894.6667"
25/12/2020 14:45,"1586.3931","743.6667","2330.0598","0","743.6667"
25/12/2020 15:00,"1548.0668","885.6667","2433.7334","0","885.6667"
25/12/2020 15:15,"1435.3684","1184.6666","2620.0352","0","1184.6666"
25/12/2020 15:30,"1716.1501","574","2290.1501","0","574"
25/12/2020 15:45,"2453.0686","92.6667","2545.7354","0","92.6667"
25/12/2020 16:00,"2743.6938","0","2743.6938","0","0"
25/12/2020 16:15,"2389.252","0","2389.252","0","0"
25/12/2020 16:30,"2541.7083","0","2541.7083","0","0"
25/12/2020 16:45,"2344.0056","0","2344.0056","0","0"
25/12/2020 17:00,"2953.7688","0","2953.7688","0","0"
25/12/2020 17:15,"2800.3345","0","2800.3345","0","0"
25/12/2020 17:30,"2719.3691","0","2719.3691","0","0"
25/12/2020 17:45,"5201.0503","0","5201.0503","0","0"
25/12/2020 18:00,"4304.2637","0","4304.2637","0","0"
25/12/2020 18:15,"3218.23","0","3218.23","0","0"
25/12/2020 18:30,"1594.8457","0","1594.8457","0","0"
25/12/2020 18:45,"1772.3695","0","1772.3695","0","0"
25/12/2020 19:00,"1849.4733","0","1849.4733","0","0"
25/12/2020 19:15,"1591.2804","0","1591.2804","0","0"
25/12/2020 19:30,"1195.0294","0","1195.0294","0","0"
25/12/2020 19:45,"3464.8474","0","3464.8474","0","0"
25/12/2020 20:00,"4138.9819","0","4138.9819","0","0"
25/12/2020 20:15,"2692.1497","0","2692.1497","0","0"
25/12/2020 20:30,"3728.0969","0","3728.0969","0","0"
25/12/2020 20:45,"5033.2808","0","5033.2808","0","0"
25/12/2020 21:00,"2350.3787","0","2350.3787","0","0"
25/12/2020 21:15,"1615.5724","0","1615.5724","0","0"
25/12/2020 21:30,"1206.6562","0","1206.6562","0","0"
25/12/2020 21:45,"2420.9519","0","2420.9519","0","0"
25/12/2020 22:00,"1847.7056","0","1847.7056","0","0"
25/12/2020 22:15,"2426.8394","0","2426.8394","0","0"
25/12/2020 22:30,"2050.5684","0","2050.5684","0","0"
25/12/2020 22:45,"1430.1218","0","1430.1218","0","0"
25/12/2020 23:00,"2552.4771","0","2552.4771","0","0"
25/12/2020 23:15,"1746.8264","0","1746.8264","0","0"
25/12/2020 23:30,"4359.0444","0","4359.0444","0","0"
25/12/2020 23:45,"4737.3135","0","4737.3135","0","0"
26/12/2020 00:00,"7946.1211","0","7946.1211","0","0"
26/12/2020 00:15,"12315.6572","0","12315.6572","0","0"
26/12/2020 00:30,"9990.7246","0","9990.7246","0","0"
26/12/2020 00:45,"10840.0605","0","10840.0605","0","0"
26/12/2020 01:00,"1540.4838","0","1540.4838","0","0"
26/12/2020 01:15,"1459.2943","0","1459.2943","0","0"
26/12/2020 01:30,"1751.9203","0","1751.9203","0","0"
26/12/2020 01:45,"3369.8071","0","3369.8071","0","0"
26/12/2020 02:00,"2183.6743","0","2183.6743","0","0"
26/12/2020 02:15,"1926.3015","0","1926.3015","0","0"
26/12/2020 02:30,"2108.8242","0","2108.8242","0","0"
26/12/2020 02:45,"1830.0083","0","1830.0083","0","0"
26/12/2020 03:00,"1957.441","0","1957.441","0","0"
26/12/2020 03:15,"1880.0597","0","1880.0597","0","0"
26/12/2020 03:30,"1817.04","0","1817.04","0","0"
26/12/2020 03:45,"1910.0602","0","1910.0602","0","0"
26/12/2020 04:00,"1735.844","0","1735.844","0","0"
26/12/2020 04:15,"2443.8118","0","2443.8118","0","0"
26/12/2020 04:30,"2557.1738","0","2557.1738","0","0"
26/12/2020 04:45,"2064.0811","0","2064.0811","0","0"
26/12/2020 05:00,"2050.5015","0","2050.5015","0","0"
26/12/2020 05:15,"1976.6456","0","1976.6456","0","0"
26/12/2020 05:30,"1948.1605","0","1948.1605","0","0"
26/12/2020 05:45,"2144.1338","0","2144.1338","0","0"
26/12/2020 06:00,"2257.5139","0","2257.5139","0","0"
26/12/2020 06:15,"1953.6012","0","1953.6012","0","0"
26/12/2020 06:30,"2185.001","0","2185.001","0","0"
26/12/2020 06:45,"2135.7283","0","2135.7283","0","0"
26/12/2020 07:00,"2548.4509","0","2548.4509","0","0"
26/12/2020 07:15,"2845.0791","0","2845.0791","0","0"
26/12/2020 07:30,"6279.9629","0","6279.9629","0","0"
26/12/2020 07:45,"8354.458","0","8354.458","0","0"
26/12/2020 08:00,"1507.2316","0","1507.2316","0","0"
26/12/2020 08:15,"4616.0596","0","4616.0596","0","0"
26/12/2020 08:30,"852.0477","0","852.0477","0","0"
26/12/2020 08:45,"1477.0198","2.3333","1479.3531","0","2.3333"
26/12/2020 09:00,"2526.0955","0","2526.0955","0","0"
26/12/2020 09:15,"3023.73","21","3044.73","0","21"
26/12/2020 09:30,"2943.2686","37.3333","2980.6018","0","37.3333"
26/12/2020 09:45,"4009.4326","80.3333","4089.7659","0","80.3333"
26/12/2020 10:00,"7911.6016","83.3333","7994.9351","0","83.3333"
26/12/2020 10:15,"10824.2764","53","10877.2764","0","53"
26/12/2020 10:30,"11038.6406","119.6667","11158.3076","0","119.6667"
26/12/2020 10:45,"9324.8174","130.6667","9455.4844","0","130.6667"
26/12/2020 11:00,"4003.7239","253","4256.7236","0","253"
26/12/2020 11:15,"3340.939","231.3333","3572.2722","0","231.3333"
